sequenza,livello,n_eventi,n_chars,frequenza,gamma,gamma_se,gamma_stretto,stimabile,mean_tau,sigma_tau,cv_tau,B_goh,gamma_A1,gamma_A2,tipo,corpus,titolo
m,lettere,1309,60000,0.021816666666666668,1.043656848659284,0.004045925296160662,1.031522659387907,True,45.86009174311926,44.4381174978774,0.9689932097561664,-0.015747535385189748,0.9551890250428313,1.0297064947075725,lettera,grok_v01,Ancient Rome
p,lettere,1165,60000,0.019416666666666665,1.02891189951278,0.004216078529327661,1.0360532472439374,True,51.029209621993125,47.932714796723666,0.9393191693893119,-0.031289759606613066,0.9594535172373145,1.0464665042983003,lettera,grok_v01,Ancient Rome
g,lettere,1130,60000,0.018833333333333334,0.9361661502873838,0.009203704146584503,0.9728853832661454,True,53.00088573959256,48.72857775469044,0.9193917625095341,-0.041996761195366134,0.9987927602846943,1.0548811514875447,lettera,grok_v01,Ancient Rome
f,lettere,827,60000,0.013783333333333333,0.9552900043701078,0.005681598002757423,0.9768227633196935,True,72.49515738498789,70.09701053262945,0.9669199028064316,-0.016818222819530777,0.9884635711869585,0.9640570285988911,lettera,grok_v01,Ancient Rome
b,lettere,798,60000,0.0133,1.1867752337977153,0.014684960777116255,1.1051464523270327,True,75.05018820577165,74.82404814962365,0.9969868156022744,-0.0015088654437694928,0.9923427247075267,0.9406764646283099,lettera,grok_v01,Ancient Rome
y,lettere,714,60000,0.0119,1.1218608573104216,0.018662722373282065,1.0031959330675984,True,83.92987377279103,80.32557078911051,0.957055779763975,-0.021943278612735356,1.0437717148325687,0.9108020653403135,lettera,grok_v01,Ancient Rome
the,parole,384,60000,0.0064,1.1004858051184336,0.003855397200222749,1.1158852249276932,True,155.42297650130547,143.36128963561382,0.9223944416893191,-0.04036921696594402,1.0064090876425311,1.0005677274614182,funzione,grok_v01,Ancient Rome
and,parole,376,60000,0.006266666666666667,0.9881343570318364,0.007045555492940965,0.9525992245340232,True,159.14933333333335,119.33825602529411,0.7498508069483636,-0.14295458336124195,0.9918846772242232,0.8971229256562417,funzione,grok_v01,Ancient Rome
in,parole,196,60000,0.003266666666666667,1.324754194181871,0.02463721759722936,1.1732748049937476,True,306.96923076923076,373.7724362495457,1.2176218291094307,0.09813297571877931,0.9035221790217061,1.1163955659940947,funzione,grok_v01,Ancient Rome
of,parole,155,60000,0.0025833333333333333,1.119799706382917,0.004547296392390802,1.096666138905511,True,381.46753246753246,467.68019027630197,1.2260026095827887,0.10152845670973741,1.0499837842676776,1.0960157942862152,funzione,grok_v01,Ancient Rome
to,parole,145,60000,0.002416666666666667,1.000151345363114,0.006576147399991499,0.9809504161360966,True,413.1388888888889,422.96222468684306,1.0237773205625194,0.011748980641758673,0.9375905868411843,1.0613942673282806,funzione,grok_v01,Ancient Rome
by,parole,114,60000,0.0019,0.992582148147584,0.007329360393144458,0.9567820764237663,True,526.6814159292036,534.5565629814572,1.0149523921180317,0.007420717321422385,0.9964284518933387,1.0509879383690128,funzione,grok_v01,Ancient Rome
bc,parole,144,60000,0.0024,1.5748338478649488,0.01355334788913893,1.4876575661633031,True,343.7132867132867,861.8394888495942,2.507437222141807,0.42978309422778344,1.0235748893574703,1.4607110946437027,keyword,grok_v01,Ancient Rome
ad,parole,81,60000,0.00135,1.5414960695590463,0.025482481170846515,1.3884310204275065,True,735.1375,3340.965352586516,4.544680896548626,0.6392939400272916,1.0117158288549633,1.5351565525090471,keyword,grok_v01,Ancient Rome
roman,parole,49,60000,0.0008166666666666667,1.1641381932487282,0.013928437160445516,1.084556263204739,True,1221.6875,1500.9097263489687,1.2285545414428556,0.10255730214028339,0.9331963811007217,1.0439752269265887,keyword,grok_v01,Ancient Rome
military,parole,37,60000,0.0006166666666666666,0.9831240831681557,0.0036073514535624263,0.9951515330700762,True,1615.4444444444443,1357.67867952082,0.8404366267066085,-0.08669865127544442,0.9451626964457209,0.9608520944685313,keyword,grok_v01,Ancient Rome
rome,parole,45,60000,0.00075,1.094399720871216,0.01870475348874646,0.9791256265899064,True,1355.9318181818182,1345.571606690443,0.9923593418544693,-0.003834979958193099,0.9204494771334882,1.0377436097512729,keyword,grok_v01,Ancient Rome
senatorial,parole,22,60000,0.00036666666666666667,0.9987075670111534,0.012903560997925419,0.9502575723196051,True,2192.3333333333335,2383.3970993800704,1.087150873976009,0.04175590517325039,1.0511352028957959,0.9713056723349132,keyword,grok_v01,Ancient Rome
war,parole,22,60000,0.00036666666666666667,1.2688640757192244,0.023848348037656588,1.1139259897108666,True,1700.4285714285713,2281.947316907833,1.341983635919922,0.14602306808415938,1.0134381075609202,1.2386851013281819,keyword,grok_v01,Ancient Rome
with,parole,74,60000,0.0012333333333333332,0.9904798488676763,0.01505948544372461,0.9035847821619603,True,785.068493150685,697.1692829811279,0.8880362529684581,-0.059301693415847935,0.9972133297574283,0.9619511567419025,appaiata,grok_v01,Ancient Rome
from,parole,70,60000,0.0011666666666666668,0.9723308299007543,0.010578891139860757,0.9227194133410767,True,841.0144927536232,825.243805200721,0.9812480192805402,-0.009464731591892943,0.9572411996313054,0.9364314712889522,appaiata,grok_v01,Ancient Rome
for,parole,48,60000,0.0008,1.0430881647093957,0.008752814764832459,0.9893969096666259,True,1161.936170212766,1248.1257148961454,1.0741775210144262,0.035762378226019895,1.0098946358216214,1.0768203962318201,appaiata,grok_v01,Ancient Rome
on,parole,40,60000,0.0006666666666666666,1.0000353819256653,0.008999955281932408,0.9367087331466848,True,1481.025641025641,1495.0606128740537,1.0094765218505557,0.004715915686254722,0.9764510975947519,0.9875417308312168,appaiata,grok_v01,Ancient Rome
while,parole,31,60000,0.0005166666666666667,0.8692362123640629,0.009575474517808382,0.9231682139953602,True,1929.5333333333333,1535.753678465248,0.7959197449116788,-0.11363550941880068,0.9576388639283637,0.8846508358028146,appaiata,grok_v01,Ancient Rome
though,parole,22,60000,0.00036666666666666667,0.9463830114963045,0.006386167770200808,0.915641176800029,True,2352.904761904762,1584.6713824879246,0.6734957607060456,-0.19510311705612135,1.0096977916788636,0.9568973085830749,appaiata,grok_v01,Ancient Rome
which,parole,22,60000,0.00036666666666666667,0.890831248882888,0.011687650875465057,0.8710509891083051,True,2567.0476190476193,2828.31800680529,1.1017785512894391,0.04842496428893433,0.9857639868979288,0.8856468613551364,appaiata,grok_v01,Ancient Rome
vocali,vc,19038,60000,0.3173,1.3539159621472623,0.0034092785899856085,1.33338021180881,True,3.1517045753007302,1.7741204946242703,0.5629082460734718,-0.2796656521741716,1.0268495921784393,0.9510210268210159,vocali,grok_v01,Artificial intelligence
spazio,lettere,7887,60000,0.13145,1.267063114127845,0.016139784391462807,1.371244132749232,True,7.6063910727872175,3.521439686017844,0.4629580115353547,-0.36709323454951864,1.045058305556707,0.9327021586235373,spazio,grok_v01,Artificial intelligence
e,lettere,5488,60000,0.09146666666666667,1.0437119588143113,0.011185942623154563,0.9925368841245805,True,10.92582467650811,9.560586498194183,0.8750448392926019,-0.06664115870132468,0.9565788486988983,0.8918441906562803,lettera,grok_v01,Artificial intelligence
i,lettere,4650,60000,0.0775,1.3602319517325734,0.015868193919885858,1.2586877234155456,True,12.904280490428048,11.79685338324372,0.914181413833512,-0.04483304745636407,0.9954655669484405,0.9671479096759218,lettera,grok_v01,Artificial intelligence
a,lettere,4238,60000,0.07063333333333334,0.9251392418789082,0.008935469866857157,0.9502149055245033,True,14.1607269294312,11.973999462017565,0.8455780216431678,-0.08367133577985837,0.9739443511949745,0.9981566950528965,lettera,grok_v01,Artificial intelligence
n,lettere,4147,60000,0.06911666666666667,1.083824125039479,0.010345293240531664,1.028983816985511,True,14.467920887602508,12.607867357133268,0.8714360173158597,-0.06869803802778975,0.9582595667496441,0.9525058568953959,lettera,grok_v01,Artificial intelligence
t,lettere,3948,60000,0.0658,1.1775163505978996,0.010481056784007039,1.119381675885966,True,15.200405371167976,13.565934791200325,0.8924719084750263,-0.0568188574125895,1.0070965072655194,0.9917208228490265,lettera,grok_v01,Artificial intelligence
r,lettere,3357,60000,0.05595,1.0909705726700447,0.005314412603864543,1.0611050460519484,True,17.876042908224075,15.514489490728332,0.8678928312255682,-0.07072523999556936,0.9767249898003487,0.9850415939634255,lettera,grok_v01,Artificial intelligence
s,lettere,3342,60000,0.0557,0.9472648906891682,0.008273192392666372,0.9644811664261455,True,17.94103561807842,17.24618663062741,0.961270408116751,-0.019747196369743748,0.9874924761000776,1.0504359194665875,lettera,grok_v01,Artificial intelligence
o,lettere,3278,60000,0.05463333333333333,1.07613758882385,0.016435625498074185,1.0192103413320721,True,18.285932255111383,16.029268497292406,0.8765901718142819,-0.06576280215003251,1.0026204684574165,0.9811982964559679,lettera,grok_v01,Artificial intelligence
l,lettere,2270,60000,0.03783333333333333,1.0178538003944788,0.0059788205104097806,1.0596900982941209,True,26.431908329660644,25.600243276898563,0.968535565333025,-0.015983675998077308,0.9970116722962588,1.0270032386279733,lettera,grok_v01,Artificial intelligence
c,lettere,2126,60000,0.03543333333333333,0.9840680584502176,0.007660673020795072,1.0125211170818982,True,28.220235294117646,26.08375010842233,0.924292438974077,-0.039343064231071825,0.9186546042373592,0.9766376631119388,lettera,grok_v01,Artificial intelligence
d,lettere,1860,60000,0.031,1.1809652095662027,0.01058095270478257,1.10945235740056,True,32.231307154384076,30.95043207104025,0.9602599088765283,-0.020272868380115786,0.9297134557657003,1.0906187804436642,lettera,grok_v01,Artificial intelligence
m,lettere,1475,60000,0.024583333333333332,1.0468218692441338,0.011909972950677071,0.969236782943631,True,40.62415196743555,38.74099575818028,0.953644417961886,-0.023727747798892623,0.9244324947579042,1.017862441182472,lettera,grok_v01,Artificial intelligence
p,lettere,1441,60000,0.024016666666666665,1.0884146726716164,0.006657966994665486,1.0510033662061895,True,41.572916666666664,37.68217130915654,0.9064115373788594,-0.049091426896112976,0.9220795183373559,1.038963750221222,lettera,grok_v01,Artificial intelligence
g,lettere,1417,60000,0.023616666666666668,0.9513879148885227,0.002777987752952087,0.9553841827383653,True,42.2909604519774,38.46009472721958,0.9094164406810321,-0.04744044169152511,1.049203808613255,0.8954738885006986,lettera,grok_v01,Artificial intelligence
u,lettere,1384,60000,0.023066666666666666,1.0419351549219147,0.011420247518129333,0.9808900331068119,True,43.32248734634852,43.39183176752835,1.0016006565049105,0.000799688239364125,0.9698177260971176,1.014645279131371,lettera,grok_v01,Artificial intelligence
h,lettere,1372,60000,0.022866666666666667,1.0576295307368682,0.008804563472141279,1.0172320011076579,True,43.669584245076585,42.031924968318435,0.9624988580709287,-0.01910887324843267,0.9280492016269984,0.9807797121542711,lettera,grok_v01,Artificial intelligence
f,lettere,813,60000,0.01355,1.0070740591973204,0.008408933115878347,0.9710597427473366,True,73.8756157635468,76.26155942937048,1.0322967685773388,0.01589175807229542,0.9682804258491361,1.0141569391261858,lettera,grok_v01,Artificial intelligence
b,lettere,684,60000,0.0114,1.2589645301044738,0.006840750873934571,1.2211149799389562,True,87.71010248901904,85.4407977049186,0.9741272131749641,-0.013105936969191077,0.9935498893517506,0.9793060355927867,lettera,grok_v01,Artificial intelligence
y,lettere,612,60000,0.0102,0.998506344732689,0.00457424174326755,1.010977969739836,True,97.9836333878887,96.13779247273649,0.9811617425142313,-0.00950869234021329,1.0620085120845486,0.9341401813882646,lettera,grok_v01,Artificial intelligence
and,parole,247,60000,0.004116666666666667,1.0056748574264394,0.0077356840533253255,0.9580865227952662,True,242.39837398373984,187.99453921020017,0.7755602321936818,-0.12640504317278262,1.0287621369488948,0.940420609573995,funzione,grok_v01,Artificial intelligence
in,parole,221,60000,0.003683333333333333,0.9338114866302025,0.004401737415458032,0.9246588550925069,True,270.6636363636364,244.07341425964506,0.9017591632875744,-0.051657874776633875,0.8646394239363783,1.0050670411124791,funzione,grok_v01,Artificial intelligence
to,parole,179,60000,0.0029833333333333335,1.0629131816461286,0.008876480665183295,1.0138922085756106,True,334.7584269662921,287.8311123252147,0.8598173761707791,-0.07537440268347535,1.029345644590447,1.0230426468513267,funzione,grok_v01,Artificial intelligence
the,parole,142,60000,0.0023666666666666667,1.2971689298997466,0.01738513784464911,1.181631528529147,True,420.3829787234043,651.8401936011011,1.5505865522447488,0.2158666412477485,0.9435579230142609,1.1861720450082405,funzione,grok_v01,Artificial intelligence
of,parole,112,60000,0.0018666666666666666,1.1639977015279617,0.011748670778985967,1.0922201405246679,True,537.2972972972973,557.4309022747221,1.0374720012155292,0.01839141897075093,0.9737275060691309,1.0505681103366802,funzione,grok_v01,Artificial intelligence
by,parole,107,60000,0.0017833333333333334,0.9520206865336418,0.0019951774702159316,0.9456549549305048,True,561.688679245283,485.51854190884063,0.8643908268922406,-0.07273645158070575,1.0024756127850565,0.9491488443990805,funzione,grok_v01,Artificial intelligence
ai,parole,66,60000,0.0011,1.3254259285240748,0.01834602253544881,1.2102762061562777,True,918.7384615384616,1331.0082794272341,1.4487346890848691,0.18325165690063727,1.011590441865332,1.2061992033107434,keyword,grok_v01,Artificial intelligence
learning,parole,61,60000,0.0010166666666666666,1.0801653246479317,0.005104363780447366,1.0623863811891712,True,962.3166666666667,938.8271350722788,0.9755906424485482,-0.012355473359196938,1.0139392466183437,1.026925105584678,keyword,grok_v01,Artificial intelligence
systems,parole,50,60000,0.0008333333333333334,1.0965975410765043,0.0092652556086057,1.049185410300595,True,1129.3265306122448,1431.932164765425,1.2679522936463095,0.11814723545860306,0.9654191167909962,1.1282174761347081,keyword,grok_v01,Artificial intelligence
intelligence,parole,48,60000,0.0008,1.3636725371495497,0.018531866683194176,1.2482108668171616,True,1265.5106382978724,1668.4047297570428,1.3183648396674625,0.1373230106927983,0.9940414038585822,1.2938298112105595,keyword,grok_v01,Artificial intelligence
data,parole,56,60000,0.0009333333333333333,1.0949610331919424,0.00536898392340316,1.0808530229657531,True,1075.2181818181818,1177.727184829119,1.0953378623467804,0.045499995041373344,0.9140311729163594,1.032578897443513,keyword,grok_v01,Artificial intelligence
models,parole,44,60000,0.0007333333333333333,0.9811159678931075,0.005243379224244411,0.9488755616623792,True,1367.4883720930231,1258.7027405814636,0.9204485875480926,-0.041423349194405504,0.968489341206586,0.983482822966582,keyword,grok_v01,Artificial intelligence
tasks,parole,35,60000,0.0005833333333333334,0.8076621884759271,0.0119347628805983,0.8892651776042759,True,1727.0588235294117,1420.4608714582841,0.8224739378334752,-0.09740938319127058,0.9797848441604949,0.8171229937923851,keyword,grok_v01,Artificial intelligence
or,parole,56,60000,0.0009333333333333333,1.2286804710789205,0.021245958756311547,1.1027829761333319,True,973.6,1100.1424419558552,1.1299737489275423,0.061021291456284425,1.0376267797639491,1.0942412381362192,appaiata,grok_v01,Artificial intelligence
